,UNNAMED: 0,URL,REVIEW_TITLE,RATINGS,REVIEW,VERIFIED,DATE_X,USER_NAME,USER_ID,MAX_REVIEWS_DAY,BY_LINK,HELPFUL_VOTES,PRODUCT,PRODUCT_LINK,REVIEW_SENTIMENT,TOTAL_REVIEWS,AVERAGE_RATING,RATING_DEVIATION,REVIEW_LENGTH,TITLE_LENGTH,TOTAL_USER_REVIEWS,DATETIME,REVIEW_DATE_DIFF
4995,4995,https://www.amazon.co.uk/gp/review/R39JO9ED5X33AC/ref=pdp_new_read_full_review_link?ie=UTF8,"Good quality, tight fit",5,"For the price you can't really go wrong.
They material is good quality and does a good job at dealing with sweat. Also, it hasn't deteriorated at all in the washing machine. I haven't tumble dried so can't really comment on that.
A word of caution on size. I'm not a fan of baggy t-shirts but these are a bit tight around the chest. As a guide, I fit loose into a H&M medium, but the medium in these pinches a little under my arms. Go up a size for safety.",1,2015-09-11,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,8,Thorogood Sports Men's Atomic Short Sleeve QuickDry Pro Training Top Blue Medium,https://www.amazon.co.uk/Thorogood-Sports-Atomic-QuickDry-Training/dp/B00PFZRY72/ref=cm_cr_srp_d_product_top?ie=UTF8,0.0952228,1.0,5.0,0.0,456,23,42,2015-09-11,1384
4996,4996,https://www.amazon.co.uk/gp/review/R190F0DL0OOX42/ref=pdp_new_read_full_review_link?ie=UTF8,"Very simple, and works very well",5,"I tend to buy pretty cheap knives so they don't keep their edge for too long. I've been keeping this in the knife drawer for the last few weeks and just giving each knife a couple of passes as need be.
I'm really happy with the result. It feels like all my blades are sharper than when i got them.
And remember, dull blades cause accidents, so keep them sharp.",1,2015-09-11,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Two-Step Knife Sharpener,https://www.amazon.co.uk/Smiths-CCKS-Two-Step-Knife-Sharpener/dp/B00032S02K/ref=cm_cr_srp_d_product_top?ie=UTF8,0.0979167,1.0,5.0,0.0,360,32,42,2015-09-11,1384
4997,4997,https://www.amazon.co.uk/gp/review/RVP7IPRBS7GGV/ref=pdp_new_read_full_review_link?ie=UTF8,"Good sound, lasting well",5,"I've had these for a few months now and they are holding up perfectly. I wear them for hours at work and running/ cycling everyday. They firfit well and sound easily add good as a lot of high price brands over owned in the past. If they do eventually break, I'll be ordering the same again",1,2015-07-27,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,AmazonBasics Sport In-Ear Headphones,https://www.amazon.co.uk/AmazonBasics-E300-Sport-In-Ear-Headphones-Black/dp/B00L3KSRTW/ref=cm_cr_srp_d_product_top?ie=UTF8,0.227037,83.0,3.710843373493976,1.289156626506024,289,24,42,2015-07-27,1384
4998,4998,https://www.amazon.co.uk/gp/review/R2KUXU2ZU6L4XQ/ref=pdp_new_read_full_review_link?ie=UTF8,Good trace but heavy,5,"This is really high quality but is closer to what I would call vellum trace (I know it's not vellum). Anyway, 90gsm is heavy so if you want light trace this isn't it. The product was great, my knowledge of paper weights, not so much",1,2015-07-27,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Royal 297mm x 20m 90gsm Sovereign Natural Tracing Paper,https://www.amazon.co.uk/Royal-297mm-Sovereign-Natural-Tracing/dp/B000TK8CT2/ref=cm_cr_srp_d_product_top?ie=UTF8,0.272,1.0,5.0,0.0,232,20,42,2015-07-27,1384
4999,4999,https://www.amazon.co.uk/gp/review/R2HJ8NO74YR2JY/ref=pdp_new_read_full_review_link?ie=UTF8,Perfect for a home kitchen,5,"I really like it. It's simple, clean and wellv enough designed that I'm happy to leave it out on the counter top in the kitchen. If you want to put it in a cupboard, it will take up practically no space. The zero function is simple to use and the high accuracy mode seems to work well.",1,2015-07-27,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Duronic Kitchen Scale KS760 5KG Slim Stainless Steel Design Digital Display Electronic Postal Scale for measuring cooking and baking ingredients Capacity: 5kg / 11lb,https://www.amazon.co.uk/Duronic-KS760-Stainless-Electronic-ingredients/dp/B004WIOEQW/ref=cm_cr_srp_d_product_top?ie=UTF8,0.253333,1.0,5.0,0.0,285,26,42,2015-07-27,1384
5000,5000,https://www.amazon.co.uk/gp/review/REOR1EAW3EBWG/ref=pdp_new_read_full_review_link?ie=UTF8,You can totally hang things up with these,5,They are exactly as you would expect. I don't know about being particularly space saving as other have said but they are pretty slim and they do hold shirts and silky things well,1,2015-06-18,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,"AmazonBasics Shirt/Dress Hangers, Velvet - Black, Set of 30",https://www.amazon.co.uk/AmazonBasics-Shirt-Dress-Hangers-Velvet/dp/B00FXNACDE/ref=cm_cr_srp_d_product_top?ie=UTF8,0.135417,1.0,5.0,0.0,178,41,42,2015-06-18,1384
5001,5001,https://www.amazon.co.uk/gp/review/R9SQYTV29UF0S/ref=pdp_new_read_full_review_link?ie=UTF8,"Low profile, plug and play",5,Simple and unobtrusive. I worked by just plugging it into a windows 8 laptop. Speeds are fine,1,2015-06-18,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,WIFI 150MBPS WIRELESS ADAPTOR 802.11 B G N LAN NETWORK MINI USB DONGLE ADAPTER,https://www.amazon.co.uk/150MBPS-WIRELESS-ADAPTOR-NETWORK-ADAPTER/dp/B00FV5S3X0/ref=cm_cr_srp_d_product_top?ie=UTF8,0.208333,1.0,5.0,0.0,93,26,42,2015-06-18,1384
5002,5002,https://www.amazon.co.uk/gp/review/R1PW3QTQ8GCRMF/ref=pdp_new_read_full_review_link?ie=UTF8,Get a bed set down to the size of the pillow!,5,"Really impressed with the bags. One is easily big enough for a double duvet and two pillows. Once you use the vacuum, it all goes down to about the size of a single pillow.",1,2015-06-18,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,"RayGar 6 Bags Pack Vacuum Compressed Storage Saving Bags 100 X 80 cm Clothing, Duvets, Bedding, Pillows, Curtains, Travelling - New",https://www.amazon.co.uk/Compressed-Storage-Clothing-Curtains-Travelling/dp/B004FS0B1Q/ref=cm_cr_srp_d_product_top?ie=UTF8,0.10924,1.0,5.0,0.0,172,45,42,2015-06-18,1384
5003,5003,https://www.amazon.co.uk/gp/review/R1SV1O5A22876H/ref=pdp_new_read_full_review_link?ie=UTF8,"Perfect scent, love it",5,Really like it. I've been buying the same one for years. I've been given other scents as gifts and they've always seemed really overpowering. I don't want to smell like a teenager. The CK One scent is subtle and I've only ever gotten compliments on it. Delivery was prompt too so I'll be getting it here again for sure,1,2015-05-04,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,,0,0.0630952,,,,318,22,42,2015-05-04,1384
5004,5004,https://www.amazon.co.uk/gp/review/R12AP8TOOPDACG/ref=pdp_new_read_full_review_link?ie=UTF8,Good but could do with a charge indicator,4,"This thing is great. The only problem is the lack of a visual indicator of how much charge is left.
I have a 15000mAh Anker which includes 4 little LED lights to show how much charge is left. While the large one is fine for having in a backpack it's a bit big to carry around in your pocket.
The 3000mAh one is hardly noticeable in your pocket but the led only let's you know that it is charging and has some charge left but you can't tell if it's at 100% or 10%",1,2014-06-08,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,"Anker PowerCore+ mini (3350mAh Premium Aluminum Portable Charger) Lipstick-Sized External Battery Power Bank for iPhone 6 / 6 Plus, iPad Air 2 / mini 3, Galaxy S6 / S6 Edge and More (Black)",https://www.amazon.co.uk/Anker-PowerCore-Aluminum-Portable-Lipstick-Sized-Black/dp/B005QI1A8C/ref=cm_cr_srp_d_product_top?ie=UTF8,0.0965561,2.0,4.5,-0.5,462,41,42,2014-06-08,1384
5005,5005,https://www.amazon.co.uk/gp/review/R18HY6XNLAY6LQ/ref=pdp_new_read_full_review_link?ie=UTF8,"looks the same as the original, fits perfectly",5,"It fits fine and I really couldn't tell the difference between and the original. And for the price, it's a bit of a no brainer",1,2014-06-08,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,1,Genuine Battery Back Cover/Original Door SAMSUNG GALAXY S II S2 GT I9100 BLACK,https://www.amazon.co.uk/Genuine-Battery-Original-SAMSUNG-GALAXY/dp/B0065MSCAW/ref=cm_cr_srp_d_product_top?ie=UTF8,0.330556,1.0,5.0,0.0,126,46,42,2014-06-08,1384
5006,5006,https://www.amazon.co.uk/gp/review/RL3VS8FRW5RF6/ref=pdp_new_read_full_review_link?ie=UTF8,It's does what it's meant to,5,"I spent a long time looking for a 1.5A supply for the Pi because I was setting up a RasBMC box and wanted to make sure it was getting enough juice.
This seems to do the job, although I haven't been able to verify the actual supply, I haven't had any of the issues associated with inadequate power supply",1,2014-03-10,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,UK Micro USB Power Supply Charger For Raspberry Pi - 5V 1500mA,https://www.amazon.co.uk/Micro-Supply-Charger-Raspberry-Pi/dp/B00AUKR4EU/ref=cm_cr_srp_d_product_top?ie=UTF8,0.141667,1.0,5.0,0.0,303,28,42,2014-03-10,1384
5007,5007,https://www.amazon.co.uk/gp/review/R3QJJXZ4HH3WGI/ref=pdp_new_read_full_review_link?ie=UTF8,Cheap and neat,5,"It's pretty much as you would expect. Gives a nice amount or protection without increasing heat too much.
I would prefer if it had a little more ventilation but it's fine.
I would buy another of the same if I had the need",1,2014-03-10,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Black Case For The Raspberry Pi,https://www.amazon.co.uk/Multicomp-ASM1900004_21-Black-Case-Raspberry/dp/B00A7DC206/ref=cm_cr_srp_d_product_top?ie=UTF8,0.247396,1.0,5.0,0.0,221,14,42,2014-03-10,1384
5008,5008,https://www.amazon.co.uk/gp/review/R32KKLCZPF5CUP/ref=pdp_new_read_full_review_link?ie=UTF8,"Simple, cheap, perfect for the gym",5,"I got this for use in the gym and on my bike. It works well, the sound and volume is fine, the battery could be a bit better but it's fine.
It charges by usb or using the same charger as Samsung or HTC phones, which is handy.
It's not the slickest piece of tech you'll ever own but it is very well suited for those looking to bring something very light along for a run, cycle or workout.
I use it with MediaMonkey and sync etc all work very well",1,2014-03-10,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,1,"Sandisk Sansa Clip Zip 4GB MP3 Player, microSD/SDHC Slot, FM Radio, Black (Refurbished)",https://www.amazon.co.uk/Sandisk-Sansa-Player-microSD-Refurbished-black/dp/B00FSFWV22/ref=cm_cr_srp_d_product_top?ie=UTF8,0.385333,1.0,5.0,0.0,445,34,42,2014-03-10,1384
5009,5009,https://www.amazon.co.uk/gp/review/R3EJJM1FR6SG86/ref=pdp_new_read_full_review_link?ie=UTF8,"Sound good, but broke after one month",3,"I like the sound quality, didn't find them tinny at all but within one month of getting them, the left earphone broke. There is still some sound coming from it but it's so quiet as to be inaudible.
As always, Amazon's returns policy is top notch so not too much of a problem, but I would be hesitant to buy Skullcandy buds again",1,2014-03-10,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Skullcandy 50/50 2.0 In-Ear Headphones with Mic - Black/Black,https://www.amazon.co.uk/Skullcandy-2-0-Ear-Headphones-Mic-Black/dp/B007136EB8/ref=cm_cr_srp_d_product_top?ie=UTF8,0.25,1.0,3.0,0.0,328,37,42,2014-03-10,1384
5010,5010,https://www.amazon.co.uk/gp/review/R1ZKWC8CD59GK9/ref=pdp_new_read_full_review_link?ie=UTF8,Work well and cheap,5,"I got these on the principle that you don't need 5 blades just one sharp one.
I use a blade maybe 3 or 4 times and then throw it away. It's much more hygienic and costs practically nothing.",1,2013-11-06,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,,0,0.1875,,,,189,19,42,2013-11-06,1384
5011,5011,https://www.amazon.co.uk/gp/review/R2WJJWGCN5K52V/ref=pdp_new_read_full_review_link?ie=UTF8,"Works well, a bit noisy",4,"I don't use this too often, it's mainly for burning disks to send to clients etc.
The lightscribe is a nice touch for this.
It does make a fair bit of noise when burning though so you wouldn't want to be doing it all the time while trying to do other work.",1,2013-11-06,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,LG BH10LS38.AUAU 10x Internal BD-RW Bare with Software,https://www.amazon.co.uk/LG-BH10LS38-AUAU-Internal-BD-RW-Software/dp/B005SNHWZU/ref=cm_cr_srp_d_product_top?ie=UTF8,0.335417,1.0,4.0,0.0,256,23,42,2013-11-06,1384
5012,5012,https://www.amazon.co.uk/gp/review/R2UHNN0K1XFLU2/ref=pdp_new_read_full_review_link?ie=UTF8,"Does the job, arrived with full health",4,"It functions just as I would hope. I had returned another battery as it came with already compromised health. This one was totally fine.
I drop one star as it doesn't fit perfectly, leaving a slight irregular gap where it meets the speaker grill. But not enough to affect use of the laptop or for me to send it back.",1,2013-11-06,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,,0,0.275,,,,316,38,42,2013-11-06,1384
5013,5013,https://www.amazon.co.uk/gp/review/RNE7JL5JJDY7B/ref=pdp_new_read_full_review_link?ie=UTF8,I love it. It now lives in my bay all the time,5,"In terms of size, this is about the same as a portable hard drive, but slightly thicker. It's far too big to just keep in your pocket but small enough that if I need to, I can have this and my HTC One (which is bigger than it in a case) in my pocket, charging away.
I have a HTC One and i can get 3-4 charges off one full charge of this. That being said it's normally only used to give me an extra 30-40% when I am away from home.
It does take a very long time to charge up all the way. You're definitely talking overnight, but that's fine as you don't have to charge it too often. You can also plug it in and your phone into it, so that both are charging.
The flashlight is very good and would be great if you're camping etc.",1,2013-11-06,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,"[Upgraded Quality] Anker Astro E5 16000mAh Compact Portable Charger (2nd Generation, Premium Panasonic Battery Cells Inside, External Battery Power Bank) with PowerIQ Technology (Black)",https://www.amazon.co.uk/Upgraded-Anker-Generation-Panasonic-Technology/dp/B00D5T3QK4/ref=cm_cr_srp_d_product_top?ie=UTF8,0.1127079999999999,1.0,5.0,0.0,726,46,42,2013-11-06,1384
5014,5014,https://www.amazon.co.uk/gp/review/R3T7EIVTE9Y5DS/ref=pdp_new_read_full_review_link?ie=UTF8,Arrived damaged but only one star worth,4,"When it arrived, the little piece of plastic the covers the light was broken. I could have sent it back but just glued it back on.
The grill is as I expected, non-stick is good, big enough to cook up to 5 medium chicken fillets at once.",1,2013-11-04,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,1,George Foreman 5-Portion Family Grill 19570,https://www.amazon.co.uk/George-Foreman-5-Portion-Family-19570/dp/B00A7SE8TY/ref=cm_cr_srp_d_product_top?ie=UTF8,-0.01875,1.0,4.0,0.0,236,39,42,2013-11-04,1384
5015,5015,https://www.amazon.co.uk/gp/review/R18L89LKHCHVSL/ref=pdp_new_read_full_review_link?ie=UTF8,Simply does what it should,5,Have this going from the back of my pc to the desk to save on bending down and pulling out the tower to get at the usb3.0 ports on the back. There seems to be no drop in speed and the build quality seems fine,1,2013-03-26,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,TRIXES USB 3.0 SuperSpeed Extension Cable Male to Female 1.5M Blue,https://www.amazon.co.uk/TRIXES-SuperSpeed-Extension-Cable-Female/dp/B005CA5NI2/ref=cm_cr_srp_d_product_top?ie=UTF8,0.0652778,1.0,5.0,0.0,208,26,42,2013-03-26,1384
5016,5016,https://www.amazon.co.uk/gp/review/R1VZO8EQBGPB91/ref=pdp_new_read_full_review_link?ie=UTF8,Cheap and perfectly effective,5,I have these running around my house connecting the main router to wifi access points and to desktops. They are cheap and do the job perfectly well.,1,2013-03-26,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,"BlueRigger Cat5e, 100 Feet 30.5 M Cat5e U/UTP NETWORK CABLE (UTP) Network Cable - White (100 Feet 100Ft Cat5E RJ45 U/UTP Patch Cable (UTP), RJ-45, White)",https://www.amazon.co.uk/BlueRigger-Cat5e-100-Feet-NETWORK-Network/dp/B005LS2J14/ref=cm_cr_srp_d_product_top?ie=UTF8,0.5222220000000001,1.0,5.0,0.0,148,29,42,2013-03-26,1384
5017,5017,https://www.amazon.co.uk/gp/review/R1YTQHLO7I1C74/ref=pdp_new_read_full_review_link?ie=UTF8,This is the same review I've put on the same item with other colours,5,"I switched over from Moleskins to these about a year ago and haven't looked back. The dotted grid is much more subtle than the box grid the Moleskin offers so doesn't intrude on your drawings at all. I often scan sketches and use them in presentations and with this the grid isn't visible at all. The paper is great for pigment filler ink, although not as thick as the Moleskin, but I prefer the texture of the Notizbuch.
If you are an architect, graphic designer or any related field, I would highly recommend these.",1,2013-03-26,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,1,"LEUCHTTURM1917 342925 Notebook Medium (A5), 249 numbered pages, dotted, navy",https://www.amazon.co.uk/LEUCHTTURM1917-342925-Notebook-Medium-numbered/dp/B0095FFUM4/ref=cm_cr_srp_d_product_top?ie=UTF8,0.102963,1.0,5.0,0.0,517,68,42,2013-03-26,1384
5018,5018,https://www.amazon.co.uk/gp/review/R365IOSZAR4Q29/ref=pdp_new_read_full_review_link?ie=UTF8,This is the same review I've put on the same item with other colours,5,"I switched over from Moleskins to these about a year ago and haven't looked back. The dotted grid is much more subtle than the box grid the Moleskin offers so doesn't intrude on your drawings at all. I often scan sketches and use them in presentations and with this the grid isn't visible at all. The paper is great for pigment filler ink, although not as thick as the Moleskin, but I prefer the texture of the Notizbuch.
If you are an architect, graphic designer or any related field, I would highly recommend these.",1,2013-03-26,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,2,"LEUCHTTURM1917 324804 Notebook Softcover Medium (A5), dotted, black",https://www.amazon.co.uk/LEUCHTTURM1917-324804-Notebook-Softcover-Medium/dp/B003EVHV6S/ref=cm_cr_srp_d_product_top?ie=UTF8,0.102963,1.0,5.0,0.0,517,68,42,2013-03-26,1384
5019,5019,https://www.amazon.co.uk/gp/review/R34LFRTT88NWML/ref=pdp_new_read_full_review_link?ie=UTF8,Great,5,"I spent a while looking at different models but settled on this on based on professional reviews.
It's does exactly what I want, I get better than expected read/write speeds and (8.0 WPI Dec12).
I'll probably buy another soon.",1,2012-12-02,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,SanDisk Extreme 120GB SATA 6GB/s 7200rpm 2.5-inch Internal SSD,https://www.amazon.co.uk/SanDisk-Extreme-7200rpm-2-5-inch-Internal/dp/B006EKJCWM/ref=cm_cr_srp_d_product_top?ie=UTF8,0.108333,1.0,5.0,0.0,226,5,42,2012-12-02,1384
