,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,RATING,VERIFIED_PURCHASE,REVIEW_TITLE,REVIEW_TEXT,NUM_NOUNS,NUM_VERBS,NUM_ADJECTIVES,NUM_ADVERBS,REVIEW_LENGTH,SENTIMENT_SCORE,TITLE_LENGTH,AVERAGE_RATING,RATING_DEVIATION,NUM_REVIEWS,READABILITY_FRE,SENTIMENT_CATEGORY_ENCODED,RATING_CATEGORY_ENCODED,COHERENT_ENCODED,AVG_WORD_LENGTH,LABEL_ENCODED,NUM_NAMED_ENTITIES,CAPITAL_CHAR_COUNT,PUNCTUATION_COUNT,PREPROCESSED_REVIEW_TEXT,WORD_COUNT,SENTIMENT_SCORE_TITLE,SENTIMENT_LABEL_TITLE,AVG_RATING_VERIFIED,AVG_RATING_NON_VERIFIED,DEVIATION_VERIFIED,DEVIATION_NON_VERIFIED
16432,16432,16432,16432,16432,5,0,My dogs are really old - and yet still alive!,love kibbl small ingredi good nutrit complet work sensit tummi dog like -PRON- dog old dirt ok actual 16 milton 18 max milton tooth max tooth vet say dog use tooth bite tear grind food mush like do tooth like crunchi food right actual prefer -PRON- easy pick up doxi long nose short jaw problem wet food stick bowl can not mouth -PRON- like watch dog tri eat peanut butter ok know total funni ill admit laugh lab give peanut butter -PRON- funni -PRON- treat hungri ok tell kibbl perfectli small buy regular food smash meat tender yep that hassl small be sensit tummi stuff make barf and continu excel blood test result think food provid good nutrit -PRON- eat nutro year hella old good reason buy food,46,62,30,17,1405,0.987,45,5.0,0.0,2,-33.07,1,1,1,4.484375,1,11,24,12,love kibbl small ingredi good nutrit complet work sensit tummi dog like -pron- dog old dirt ok actual 16 milton 18 max milton tooth max tooth vet dog use tooth bite tear grind food mush like tooth like crunchi food right actual prefer -pron- easi pick doxi long nose short jaw problem wet food stick bowl mouth -pron- like watch dog tri eat peanut butter ok know total funni ill admit laugh lab peanut butter -pron- funni -pron- treat hungri ok tell kibbl perfectli small buy regular food smash meat tender yep hassl small sensit tummi stuff barf continu excel blood test result think food provid good nutrit -pron- eat nutro year hella old good reason buy food,128,0.4389,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16433,16433,16433,16433,16433,4,1,Great for small dogs,puppi like toy crinkli sound make that -PRON- give 45 star be not favorit chew toy,6,5,4,1,145,0.3612,20,4.0,0.0,1,89.08,1,1,1,4.1875,1,1,4,2,puppi like toy crinkli sound -pron- 45 star favorit chew toy,16,0.6249,1,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
16434,16434,16434,16434,16434,3,0,Great Game If Not For The Bugs!,love play mmh6 hour stretch issuesuntil game freez sad freez usual win close battl forget save game right battl autosav day nice but thing freez againbr br even wor month buy game play -PRON- scour internet time freez resolut ubisoft pay attent mountain complaint post freez primarili town screen nvidia cardsdriv dual gtx670 late video driver minim respon reaction ubisoft fix word ubisoft ignor custom choo work expan delay 2013 perhap final fix freez issueslik want wait longbr br so overal game 55 fun 35 overal buggi lack responsesupport ubisoft fix freez bug rake cash sale gamesbr br btw drm debat do not problem drm long option play offlin prefer abl instal activ offlin though review point out be not big deal need instal activ onlin abl play offlin age near mandatori internet connect,67,58,19,28,1696,0.9116,31,3.0,0.0,1,-47.62,1,1,1,4.932835820895522,1,8,4,2,love play mmh6 hour stretch issuesuntil game freez sad freez usual win close battl forget save game right battl autosav day nice thing freez againbr br wor month buy game play -pron- scour internet time freez resolut ubisoft pay attent mountain complaint post freez primarili town screen nvidia cardsdriv dual gtx670 late video driver minim respon reaction ubisoft fix word ubisoft ignor custom choo work expan delay 2013 perhap final fix freez issueslik want wait longbr br over game 55 fun 35 over buggi lack responsesupport ubisoft fix freez bug rake cash sale gamesbr br btw drm debat problem drm long option play offlin prefer abl instal activ offlin review point big deal need instal activ onlin abl play offlin age near mandatori internet connect,134,0.6588,1,4.243802359377671,3.9822618791657707,1.2438023593776713,0.9822618791657707
16435,16435,16435,16435,16435,5,1,Pleasantly surprised!!!,holi cow want expect great qualiti price impress sturdi set toddler love do not watch sesam street,4,9,6,6,201,0.91,23,5.0,0.0,1,71.14,1,1,1,4.823529411764706,1,0,0,0,holi cow want expect great qualiti price impress sturdi set toddler love watch sesam street,17,0.7074,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16436,16436,16436,16436,16436,3,1,Short Changed by Amazon,origin search amazon stream devic devic come state usabl amazon stream get today setup breez love show movi music etc avail howev hope abl use amazon -PRON- would purcha place disappoint mislead,14,17,7,4,391,0.8176,23,3.0,0.0,1,47.46,1,1,1,5.09375,1,1,4,2,origin search amazon stream devic devic come state usabl amazon stream today setup breez love movi music etc avail howev hope abl use amazon -pron- purcha place disappoint mislead,32,0.1779,0,4.243802359377671,3.9822618791657707,1.2438023593776713,0.9822618791657707
16437,16437,16437,16437,16437,5,1,Works perfectly,medium player work file throw far do not think find good price listen review buy usb male femal adapt exten cord 263 do not worri flash drive port break continu use i use 3 hour day,17,14,4,5,346,-0.3412,15,4.333333333333333,0.666666666666667,3,68.78,0,1,0,4.055555555555555,1,2,0,0,medium player work file throw far think find good price listen review buy usb male femal adapt exten cord 263 worri flash drive port break continu use use 3 hour day,36,0.6369,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16438,16438,16438,16438,16438,3,1,Mask for halloween,vought behest sone horror fan littl unhappi thought think face littl blood fix,9,7,3,0,151,-0.34,18,3.0,0.0,1,66.74,0,1,0,5.076923076923077,1,0,0,0,vought behest sone horror fan littl unhappi think think face littl blood fix,13,0.0,0,4.243802359377671,3.9822618791657707,1.2438023593776713,0.9822618791657707
16439,16439,16439,16439,16439,4,1,2nd Planter,final broke buy anoth thing great 34black thumb34 garden like -PRON- think enjoy reason price,4,6,2,1,156,0.7906,11,4.0,0.0,1,73.17,1,1,1,5.266666666666667,1,1,4,2,final broke buy anoth thing great 34black thumb34 garden like -pron- think enjoy reason price,15,0.0,0,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
16440,16440,16440,16440,16440,1,1,Do Not Buy,do not wast money product think littl bit big be pretti size key chain wall decor,8,7,4,4,178,0.0,10,1.0,0.0,1,80.62,0,0,1,4.125,1,0,0,0,wast money product think littl bit big pretti size key chain wall decor,16,0.0,0,4.243802359377671,3.9822618791657707,3.2438023593776713,2.9822618791657707
16441,16441,16441,16441,16441,5,1,They Work As They Should,say major player tool busi job should,5,7,1,2,118,0.0,24,5.0,0.0,1,89.75,0,1,0,4.428571428571429,1,0,0,0,major player tool busi job,7,0.0,0,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16442,16442,16442,16442,16442,5,1,save you ears now!,lobe stretch outyet but like prevent happen do occas like heavi ear feel like bad heat hold up,4,11,3,5,220,0.631,18,5.0,0.0,1,87.05,1,1,1,4.277777777777778,1,1,0,0,lobe stretch outyet like prevent happen occa like heavi ear feel like bad heat hold,18,0.5411,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16443,16443,16443,16443,16443,5,1,I love this guitar,-PRON- pretti packag come damag -PRON- be happi tune -PRON- sound great can not wait play -PRON- thank lot,4,8,4,3,140,0.6771,18,5.0,0.0,1,86.03,1,1,1,4.631578947368421,1,0,16,8,-pron- pretti packag come damag -pron- happi tune -pron- sound great wait play -pron- thank lot,19,0.6369,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16444,16444,16444,16444,16444,5,0,It's a Matter Of Taste,like product give pickup need day start energi drink person drink coffe soft drink start take burn product morn workout help routin tast greatbr br thi product good ice cold tast better,14,16,5,4,339,0.875,22,5.0,0.0,1,64.38,1,1,1,4.8125,1,1,0,0,like product pickup need day start energi drink person drink coff soft drink start burn product morn workout help routin tast greatbr br thi product good ice cold tast well,32,0.0258,0,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16445,16445,16445,16445,16445,5,1,best peeler ever had,lose movedlook long time find againbest peeler hadmi hand crippl thi comfort hand,6,8,6,6,170,0.7351,20,5.0,0.0,1,75.2,1,1,1,5.307692307692308,1,1,0,0,lose movedlook long time find againb peeler hadmi hand crippl thi comfort hand,13,0.6369,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16446,16446,16446,16446,16446,1,0,Nada,curli hair like tri new product disappoint spend 10 noth possibl bad thing tri far curl flatnada,5,9,6,5,195,-0.5719,4,1.0,0.0,1,71.14,0,0,1,4.705882352941177,1,1,0,0,curli hair like tri new product disappoint spend 10 noth possibl bad thing tri far curl flatnada,17,0.0,0,4.243802359377671,3.9822618791657707,3.2438023593776713,2.9822618791657707
16447,16447,16447,16447,16447,1,0,Do not recommend.,think cute onlin get actual reciev -PRON- break pull packag,1,6,1,5,127,0.4588,17,1.0,0.0,1,69.79,1,0,0,5.0,1,0,4,2,think cute onlin actual reciev -pron- break pull packag,10,-0.2755,0,4.243802359377671,3.9822618791657707,3.2438023593776713,2.9822618791657707
16448,16448,16448,16448,16448,3,1,It's alright.,-PRON- nice price need good spring -PRON- small use fine do not expect leg anyth,6,5,5,2,137,0.7579,13,3.0,0.0,1,98.55,1,1,1,4.4,1,0,8,4,-pron- nice price need good spring -pron- small use fine expect leg anyth,15,0.25,1,4.243802359377671,3.9822618791657707,1.2438023593776713,0.9822618791657707
16449,16449,16449,16449,16449,5,0,The one to own,want buy gshock birthday do not know start gshock know fashion nowaday be not fan big bulki round face g fit bill old squar face handi featuresbr gshock abid casio tripl 10 rule 10 year batteri life surviv depth 10bar water resist surviv 10 meter drop durabl leastbr solarpow atom sync nomainten watchbr comfort resin band allow wear pretti nonstop autoel neat featur turn backlight tilt wristbr br thi great beginn gshock friend gs love -PRON-,37,25,24,10,777,0.9561,14,5.0,0.0,1,11.26,1,1,1,4.855263157894737,1,6,4,2,want buy gshock birthday know start gshock know fashion nowaday fan big bulki round face g fit bill old squar face handi featuresbr gshock abid casio tripl 10 rule 10 year batteri life surviv depth 10bar water resist surviv 10 meter drop durabl leastbr solarpow atom sync nomainten watchbr comfort resin band allow wear pretti nonstop autoel neat featur turn backlight tilt wristbr br thi great beginn gshock friend gs love -pron-,76,0.0,0,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16450,16450,16450,16450,16450,5,1,Great product!,husband look safe cabinet lock 11 month old daughter want lock break allow finger catch cabinet partial open lock engag lock fit descript secur easi open magnet key magnet key scratch damag cabinet lock featur disengag babi around babi grow up disengag lock night reengag morn husband easili instal lock kitchen week ago far extrem happi lock durabl importantli kitchen safe daughter plan purcha lock cabinet home,32,31,21,16,855,0.8591,14,5.0,0.0,1,11.93,1,1,1,5.17910447761194,1,3,0,0,husband look safe cabinet lock 11 month old daughter want lock break allow finger catch cabinet partial open lock engag lock fit descript secur easi open magnet key magnet key scratch damag cabinet lock featur disengag babi babi grow disengag lock night reengag morn husband easili instal lock kitchen week ago far extrem happi lock durabl importantli kitchen safe daughter plan purcha lock cabinet home,67,0.6588,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16451,16451,16451,16451,16451,4,1,good sub,product good low fat substitut regular pbnot flavor regular pb -PRON- have mainli smoothi top browni far,5,4,7,5,171,0.3818,8,4.0,0.0,2,54.22,1,1,1,5.176470588235294,1,0,4,2,product good low fat substitut regular pbnot flavor regular pb -pron- mainli smoothi browni far,17,0.4404,1,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
16452,16452,16452,16452,16452,2,1,Does nothing for dark circles,-PRON- have cream week day night now see improv dark circl look wor -PRON- be give cream 2 star moistur nice tug like have not serv purpo expect to purchas jar,12,17,4,5,331,0.6486,29,2.0,0.0,1,73.85,1,0,0,4.161290322580645,1,1,8,4,-pron- cream week day night improv dark circl look wor -pron- cream 2 star moistur nice tug like serv purpo expect purcha jar,31,0.0,0,4.243802359377671,3.9822618791657707,2.2438023593776713,1.9822618791657707
16453,16453,16453,16453,16453,1,1,Listen to the other reviews like this one,buyer bewar diffus start act weird week use month stop work longer turn on listen review like one i wish have,5,11,1,6,216,0.3182,41,1.0,0.0,1,84.0,1,0,0,4.238095238095238,1,1,0,0,buyer bewar diffu start act weird week use month stop work long turn listen review like wish,21,0.3612,1,4.243802359377671,3.9822618791657707,3.2438023593776713,2.9822618791657707
16454,16454,16454,16454,16454,1,1,Poor,item come beauti packag look good perform pendant fragil broke end day girl get -PRON- good buy,7,6,3,3,169,0.4588,4,1.0,0.0,1,79.6,1,0,0,4.647058823529412,1,1,4,2,item come beauti packag look good perform pendant fragil break end day girl -pron- good buy,17,-0.4767,0,4.243802359377671,3.9822618791657707,3.2438023593776713,2.9822618791657707
16455,16455,16455,16455,16455,5,1,"Great pillow, great price",need small pillow squar stuff custommad throw pillow cover price could not good item arriv quickli pillow fit perfectli firm puffi ideal couch like good buy can not speak longev ea clean,16,10,4,5,289,0.7421,25,5.0,0.0,1,64.38,1,1,1,4.84375,1,0,0,0,need small pillow squar stuff custommad throw pillow cover price good item arriv quickli pillow fit perfectli firm puffi ideal couch like good buy speak longev ea clean,32,0.8481,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16456,16456,16456,16456,16456,5,1,Hardwood nailer,build machin instal lot 3434 oak floor unit perform perfectli,3,6,0,2,116,0.0,15,5.0,0.0,1,86.71,0,1,0,5.2,1,1,0,0,build machin instal lot 3434 oak floor unit perform perfectli,10,0.0,0,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16457,16457,16457,16457,16457,2,1,Could be a great instrument but...,come badli fretbuzz fretboard guess set expect buy instrument amazon unplay -PRON- shame think ship instrument check -PRON-,5,12,3,1,223,-0.34,34,2.0,0.0,1,61.67,0,0,1,5.888888888888889,1,0,8,4,come badli fretbuzz fretboard guess set expect buy instrument amazon unplay -pron- shame think ship instrument check -pron-,18,0.6249,1,4.243802359377671,3.9822618791657707,2.2438023593776713,1.9822618791657707
16458,16458,16458,16458,16458,5,1,good reading for adults and kids,dog tell believ purpo live owner great book difficult down i give 13 yr old granddaught read -PRON- finish second one borrow librari copi read -PRON-,11,12,9,0,279,0.3818,32,5.0,0.0,1,62.01,1,1,1,4.769230769230769,1,4,8,4,dog tell believ purpo live owner great book difficult 13 yr old granddaught read -pron- finish second borrow librari copi read -pron-,26,0.4404,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16459,16459,16459,16459,16459,5,1,Quiet and easy to integrate.,work perfectli adapt frontrear channel oem heat unit 4 channel ring amplif run 17 ft twist shield pair cabl rear truck convert rear mount amp channel receiv locat integr oem speaker wire har detect nois system oem receiv produc system sound great could not plea unit make work,26,13,9,5,510,0.6249,28,5.0,0.0,1,39.68,1,1,1,4.770833333333333,1,3,0,0,work perfectli adapt frontrear channel oem heat unit 4 channel ring amplif run 17 ft twist shield pair cabl rear truck convert rear mount amp channel receiv locat integr oem speaker wire har detect noi system oem receiv produc system sound great plea unit work,48,0.4404,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
